ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
8963,487.0,604.7,477.6,525.7,360.0
8964,496.0,524.6,565.6,629.3,580.0
8965,547.9,625.1,571.6,466.0,540.0
8966,468.9,611.1,578.9,683.4,680.0
8967,424.0,478.0,501.0,596.0,340.0
8968,439.4,437.0,456.6,476.3,320.0
8969,462.6,620.7,512.3,596.3,620.0
8970,377.9,540.3,504.1,480.6,380.0
8971,440.6,531.7,505.2,602.8,540.0
8972,609.7,628.0,565.8,731.5,640.0
8973,589.2,620.4,587.7,721.8,660.0
8974,420.9,571.8,494.1,487.6,580.0
8975,587.1,679.0,591.9,735.6,720.0
8976,420.1,427.0,539.4,435.5,600.0
8977,547.8,609.8,557.6,552.6,500.0
8978,477.1,406.1,429.4,383.0,480.0
8979,446.9,611.2,549.7,526.2,400.0
8980,413.8,459.3,475.2,538.1,360.0
8981,405.3,506.4,405.2,470.2,280.0
8982,583.7,648.3,591.7,553.6,700.0
8983,370.6,640.1,598.2,604.3,460.0
8984,590.2,701.7,631.6,508.5,840.0
8985,518.0,484.6,490.3,441.3,420.0
8986,410.1,585.5,416.5,392.6,360.0
8987,465.4,614.2,553.6,505.9,600.0
8988,423.1,584.7,540.8,477.7,500.0
8989,494.9,609.4,543.7,550.6,600.0
8990,372.4,539.9,482.9,480.2,560.0
8991,537.7,427.5,514.7,581.4,260.0
8992,556.9,605.5,544.3,424.9,600.0
8993,451.4,585.1,528.9,594.7,500.0
8994,481.4,597.0,499.6,592.0,540.0
8995,558.2,626.4,579.2,677.5,700.0
8996,530.9,620.3,567.0,627.3,600.0
8997,449.1,649.9,604.1,535.7,560.0
8998,440.2,511.2,399.1,444.4,280.0
8999,499.3,627.9,592.4,612.6,360.0
9000,452.2,592.4,442.6,571.2,520.0
9001,406.2,411.8,380.9,486.8,360.0
9002,461.5,509.9,519.8,452.0,400.0
9003,406.1,564.3,401.8,415.1,200.0
9004,512.2,588.9,528.5,492.0,600.0
9005,437.8,482.5,423.3,509.2,380.0
9006,526.8,530.9,407.6,487.8,480.0
9007,655.9,637.4,592.6,706.2,940.0
9008,442.4,496.2,483.6,521.0,340.0
9009,511.4,504.5,573.3,426.0,460.0
9010,483.1,601.9,560.0,529.8,620.0
9011,503.1,522.2,532.1,630.7,360.0
9012,482.6,591.2,550.9,547.5,280.0
9013,605.3,629.2,563.4,595.1,740.0
9014,448.1,416.0,388.3,384.7,460.0
9015,403.2,418.2,417.3,465.0,340.0
9016,477.9,615.5,424.2,413.4,480.0
9017,454.6,605.9,567.5,608.1,660.0
9018,454.1,518.9,549.4,436.2,400.0
9019,437.6,628.4,523.5,543.5,440.0
9020,437.5,597.6,525.3,498.3,280.0
9021,456.6,546.2,433.3,483.6,400.0
9022,385.2,505.9,436.3,529.1,360.0
9023,475.9,532.4,553.5,454.3,400.0
9024,445.7,661.6,597.0,667.0,740.0
9025,524.6,507.4,393.8,419.0,460.0
9026,510.7,630.0,595.4,463.8,600.0
9027,576.7,624.3,636.1,681.8,360.0
9028,441.7,572.1,583.1,411.4,540.0
9029,669.8,647.3,654.8,489.1,660.0
9030,433.1,461.4,521.7,397.1,440.0
9031,465.5,618.4,554.8,540.4,480.0
9032,523.7,579.5,519.4,654.0,520.0
9033,394.7,552.6,355.4,453.7,260.0
9034,452.7,562.5,520.6,501.9,380.0
9035,495.7,635.6,606.9,651.9,580.0
9036,553.9,639.8,606.4,715.3,840.0
9037,545.2,649.1,593.8,476.2,0.0
9038,694.2,697.1,675.2,772.1,860.0
9039,435.9,561.7,589.1,642.6,560.0
9040,497.2,630.0,548.3,670.8,380.0
9041,576.3,657.4,614.4,714.8,640.0
9042,617.5,650.2,595.2,520.1,760.0
9043,421.7,622.3,513.2,621.5,600.0
9044,501.4,435.1,564.9,606.2,400.0
9045,415.7,626.4,545.0,678.8,480.0
9046,662.4,754.3,650.6,757.4,920.0
9047,382.4,466.3,492.2,522.3,520.0
9048,437.9,586.6,486.8,476.1,400.0
9049,602.5,705.6,641.2,399.7,840.0
9050,400.3,399.1,449.1,515.9,640.0
9051,421.0,622.7,508.5,443.5,580.0
9052,572.9,593.1,563.6,688.8,640.0
9053,581.3,685.4,627.7,612.3,640.0
9054,476.2,565.3,518.7,424.7,440.0
9055,556.3,654.4,620.1,597.0,640.0
9056,576.7,656.4,565.2,537.9,380.0
9057,580.2,630.9,569.6,590.8,880.0
9058,397.7,508.3,502.3,551.4,360.0
9059,471.6,547.0,533.9,517.1,400.0
9060,551.4,588.1,463.4,504.4,860.0
9061,506.0,514.0,583.7,532.9,720.0
9062,552.9,511.0,540.5,547.2,820.0
9063,619.2,669.1,642.4,723.8,640.0
9064,581.4,648.4,633.4,675.8,560.0
9065,517.9,649.6,582.1,710.1,760.0
9066,532.1,609.1,581.9,501.1,520.0
9067,500.7,601.4,550.5,580.6,480.0
9068,556.1,561.5,439.9,538.1,480.0
9069,587.9,482.5,397.9,447.7,560.0
9070,459.9,565.0,588.6,615.0,640.0
9071,547.0,629.3,608.4,529.5,620.0
9072,422.6,438.9,588.8,449.4,400.0
9073,523.8,638.4,568.8,553.8,580.0
9074,535.0,474.7,500.2,447.6,560.0
9075,547.0,512.5,553.0,518.5,440.0
9076,641.0,639.6,653.5,727.8,800.0
9077,544.5,591.6,513.5,587.6,380.0
9078,480.8,597.1,522.9,522.9,540.0
9079,554.0,692.3,625.5,664.0,700.0
9080,549.2,570.6,529.0,497.0,500.0
9081,642.8,712.4,710.1,807.2,880.0
9082,418.5,581.6,530.8,612.9,320.0
9083,491.9,663.9,589.7,499.2,300.0
9084,669.0,665.5,614.7,785.9,760.0
9085,524.6,551.8,553.6,611.3,520.0
9086,544.6,544.8,504.5,455.3,280.0
9087,492.3,587.2,437.2,536.5,300.0
9088,504.4,472.8,491.5,550.9,300.0
9089,599.9,639.2,629.2,386.0,860.0
9090,385.4,543.6,392.8,514.8,320.0
9091,478.0,579.6,583.3,733.9,580.0
9092,721.2,741.8,613.7,857.5,960.0
9093,447.6,573.8,453.6,563.1,560.0
9094,549.8,643.3,588.4,666.8,340.0
9095,481.9,585.8,513.1,491.5,620.0
9096,553.7,588.1,528.1,504.2,800.0
9097,518.6,503.7,434.1,489.1,440.0
9098,603.3,663.9,583.7,448.9,580.0
9099,510.0,635.9,572.7,495.5,560.0
9100,458.2,600.3,519.8,728.9,620.0
9101,490.3,491.9,535.8,468.3,320.0
9102,577.6,631.1,598.8,472.4,500.0
9103,460.9,671.1,625.9,706.7,360.0
9104,429.9,591.6,449.7,502.0,600.0
9105,472.1,527.4,485.1,470.6,840.0
9106,620.3,642.0,665.4,630.5,840.0
9107,396.0,631.0,558.6,571.8,540.0
9108,515.6,655.8,569.9,580.7,680.0
9109,440.5,625.4,533.2,406.0,360.0
9110,410.7,614.9,541.9,494.9,700.0
9111,455.6,441.0,511.8,489.2,340.0
9112,551.2,679.2,583.4,524.6,360.0
9113,449.4,619.0,425.9,506.6,480.0
9114,368.0,432.5,484.3,459.1,120.0
9115,566.3,662.5,589.8,551.0,600.0
9116,496.7,603.5,554.3,514.0,600.0
9117,504.8,569.4,594.8,658.1,540.0
9118,396.1,528.5,460.7,602.8,440.0
9119,454.9,619.1,536.1,445.0,400.0
9120,434.3,458.8,453.2,391.8,360.0
9121,463.5,448.8,579.0,622.4,540.0
9122,626.9,666.9,592.9,725.8,800.0
9123,471.6,535.2,485.4,460.0,340.0
9124,515.0,515.2,430.5,624.6,580.0
9125,482.8,642.8,585.7,508.2,300.0
9126,407.9,402.4,458.8,412.4,220.0
9127,501.7,546.5,503.2,548.7,560.0
9128,539.6,591.2,502.7,409.7,380.0
9129,500.4,612.2,581.5,437.2,640.0
9130,407.7,573.4,558.6,595.0,480.0
9131,407.2,499.3,429.4,415.6,220.0
9132,590.0,641.6,563.3,575.7,740.0
9133,544.2,518.5,528.9,489.7,360.0
9134,452.6,574.9,516.3,469.9,540.0
9135,426.2,498.7,443.9,499.8,340.0
9136,433.1,552.2,489.3,376.1,420.0
9137,523.7,548.0,556.0,496.0,600.0
9138,549.6,630.6,561.8,559.0,520.0
9139,596.7,676.9,612.2,745.8,520.0
9140,588.6,643.1,576.9,608.8,680.0
9141,503.0,642.0,634.4,691.6,540.0
9142,556.7,684.2,672.6,706.3,880.0
9143,427.4,406.6,374.1,414.2,360.0
9144,623.4,579.7,543.3,471.4,700.0
9145,529.1,627.6,545.4,385.2,580.0
9146,573.3,671.6,626.9,523.4,560.0
9147,484.4,583.8,583.3,436.0,460.0
9148,458.3,519.9,459.3,384.8,260.0
9149,532.0,535.3,511.3,660.3,520.0
9150,517.8,588.3,566.0,475.9,640.0
9151,642.7,653.8,576.2,703.9,660.0
9152,395.3,523.2,529.7,407.5,520.0
9153,425.1,534.5,535.1,488.0,520.0
9154,414.3,564.8,474.5,407.1,600.0
9155,467.3,605.0,584.3,542.8,640.0
9156,570.7,663.5,648.2,511.6,520.0
9157,638.0,692.7,590.0,707.3,900.0
9158,494.6,636.2,650.6,654.6,340.0
9159,496.4,611.7,568.2,500.8,380.0
9160,656.2,673.3,610.0,764.2,760.0
9161,399.4,510.8,413.7,556.7,560.0
9162,441.8,582.6,468.5,506.2,520.0
9163,482.8,620.0,569.9,421.0,380.0
9164,619.3,657.3,612.2,564.5,740.0
9165,686.9,707.2,659.8,778.2,860.0
9166,458.6,536.6,466.6,486.1,380.0
9167,503.8,557.4,491.5,752.2,500.0
9168,397.4,463.6,471.1,429.8,300.0
9169,397.9,581.4,520.8,525.0,380.0
9170,438.7,476.0,506.8,511.8,300.0
9171,455.7,479.8,519.4,463.1,400.0
9172,632.1,714.7,622.6,748.5,680.0
9173,468.5,573.9,411.7,476.9,240.0
9174,492.9,578.5,542.8,546.4,560.0
9175,372.3,488.4,471.3,436.5,340.0
9176,478.1,414.3,612.1,494.0,580.0
9177,497.1,609.3,459.7,408.4,380.0
9178,427.3,643.2,594.5,574.8,680.0
9179,748.8,714.7,678.7,788.3,780.0
9180,643.9,699.3,489.8,734.9,720.0
9181,427.8,454.4,365.3,419.5,400.0
9182,577.9,649.8,578.3,555.7,600.0
9183,453.1,590.9,530.0,453.8,560.0
9184,537.6,561.0,502.9,547.8,360.0
9185,412.7,450.8,462.9,464.9,400.0
9186,728.8,689.4,654.6,753.6,540.0
9187,529.6,646.8,593.8,645.7,500.0
9188,599.1,675.2,613.3,645.8,580.0
9189,443.7,551.9,418.0,411.1,0.0
9190,461.2,636.5,561.0,613.9,460.0
9191,416.5,433.0,445.0,580.8,320.0
9192,430.3,583.4,380.3,569.7,280.0
9193,553.3,670.7,656.9,631.4,740.0
9194,367.7,432.8,453.5,446.6,300.0
9195,429.6,613.4,544.8,467.7,360.0
9196,581.5,598.1,635.2,623.5,560.0
9197,490.2,448.4,437.4,389.2,340.0
9198,476.4,569.5,543.2,443.4,560.0
9199,628.1,715.3,657.1,773.5,620.0
9200,629.8,653.9,617.3,697.1,840.0
9201,511.0,602.6,573.9,534.5,580.0
9202,479.2,653.5,571.8,468.0,660.0
9203,413.5,628.4,568.5,509.7,580.0
9204,444.1,509.7,538.6,498.1,360.0
9205,524.1,613.4,545.4,446.0,340.0
9206,541.8,603.5,524.1,556.2,380.0
9207,565.3,654.0,650.6,473.4,520.0
9208,418.6,539.2,491.3,446.0,660.0
9209,478.8,433.4,484.1,382.1,360.0
9210,422.6,608.9,513.5,491.9,340.0
9211,434.1,553.2,461.0,498.8,180.0
9212,421.6,423.0,514.1,604.8,540.0
9213,556.4,632.0,566.4,612.9,840.0
9214,581.2,704.5,670.7,684.6,460.0
9215,591.4,659.0,633.7,729.7,720.0
9216,484.7,532.5,512.4,495.1,620.0
9217,469.9,658.1,642.6,457.7,600.0
9218,495.3,457.6,467.5,390.6,380.0
9219,536.9,635.5,542.9,676.1,700.0
9220,390.4,563.5,456.8,520.0,360.0
9221,534.1,656.5,629.8,487.5,480.0
9222,495.2,612.9,531.0,501.7,580.0
9223,596.8,670.9,645.4,622.7,380.0
9224,369.3,552.9,495.0,497.2,440.0
9225,502.9,445.2,498.3,604.5,600.0
9226,502.4,496.3,537.8,393.4,560.0
9227,439.7,570.0,497.5,562.5,560.0
9228,599.3,686.4,591.7,702.6,620.0
9229,551.1,678.8,526.3,473.5,640.0
9230,517.8,617.9,544.5,437.8,520.0
9231,568.4,673.7,638.4,582.0,800.0
9232,592.4,615.3,604.4,730.4,660.0
9233,552.7,634.7,612.4,706.7,620.0
9234,512.8,591.2,591.6,542.4,540.0
9235,435.3,554.2,492.0,412.5,360.0
9236,474.2,541.4,488.9,395.7,380.0
9237,386.0,578.2,422.0,447.9,380.0
9238,407.1,552.8,527.9,491.1,500.0
9239,489.1,479.3,540.5,447.2,420.0
9240,466.7,552.1,576.6,410.8,440.0
9241,426.1,570.5,480.5,428.3,440.0
9242,430.2,482.0,488.8,508.5,640.0
9243,477.2,495.3,455.3,479.6,340.0
9244,498.1,489.7,513.0,444.9,360.0
9245,438.3,546.5,506.3,439.5,0.0
9246,399.0,424.3,384.6,444.0,320.0
9247,465.1,568.5,430.9,470.8,400.0
9248,485.2,614.6,533.0,509.9,540.0
9249,537.8,610.9,575.2,429.9,500.0
9250,472.4,704.5,669.9,378.4,680.0
9251,474.7,486.3,487.7,478.7,360.0
9252,484.3,604.3,593.8,487.7,540.0
9253,449.8,525.2,585.1,440.9,500.0
9254,395.1,599.1,509.8,393.8,680.0
9255,450.7,520.7,508.2,452.6,400.0
9256,435.2,489.4,483.9,424.6,320.0
9257,524.2,594.7,535.4,697.5,420.0
9258,447.1,509.0,588.4,403.8,580.0
9259,394.0,584.1,525.0,429.3,480.0
9260,422.3,448.6,479.5,424.7,480.0
9261,539.0,633.9,546.4,413.9,500.0
9262,401.4,582.2,513.5,484.6,320.0
9263,470.0,587.1,523.5,602.0,520.0
9264,524.7,588.0,460.5,466.4,320.0
9265,490.9,546.0,524.4,414.8,440.0
9266,572.9,690.3,685.9,702.5,660.0
9267,573.4,665.8,608.4,600.6,620.0
9268,556.5,603.2,557.2,490.4,360.0
9269,478.4,492.9,555.9,424.4,340.0
9270,530.1,536.5,467.1,494.0,380.0
9271,538.2,584.4,588.2,603.6,720.0
9272,500.1,599.2,497.2,601.0,400.0
9273,642.5,674.6,588.9,752.1,760.0
9274,382.9,407.2,383.8,428.8,540.0
9275,538.9,691.7,714.2,750.4,800.0
9276,459.1,618.8,612.3,558.0,560.0
9277,429.2,592.6,530.5,648.9,560.0
9278,512.0,609.9,576.5,497.7,740.0
9279,392.9,408.0,504.9,383.1,280.0
9280,595.8,653.0,622.2,687.2,480.0
9281,436.8,549.9,430.3,378.0,300.0
9282,432.9,543.6,555.3,560.4,520.0
9283,466.4,612.6,546.9,489.7,340.0
9284,548.1,467.7,562.2,559.8,640.0
9285,453.7,430.4,390.2,589.2,380.0
9286,524.5,594.4,511.3,552.6,600.0
9287,396.2,461.7,502.6,459.0,760.0
9288,582.7,647.4,598.6,442.8,320.0
9289,537.1,689.4,658.1,646.5,700.0
9290,442.0,472.5,476.1,449.3,600.0
9291,462.8,526.0,430.2,621.1,500.0
9292,424.6,455.8,592.4,568.4,860.0
9293,539.1,645.4,606.6,537.0,680.0
9294,445.7,411.8,481.8,413.1,360.0
9295,421.5,584.9,556.8,515.0,640.0
9296,536.3,620.1,531.9,642.7,760.0
9297,473.6,582.6,466.1,442.9,440.0
9298,578.6,587.3,530.6,544.6,320.0
9299,481.2,606.6,568.0,621.1,360.0
9300,492.6,558.3,559.4,491.0,0.0
9301,411.1,549.5,469.5,492.9,480.0
9302,451.4,620.5,532.4,615.1,420.0
9303,609.6,647.4,527.9,698.7,580.0
9304,456.3,578.8,529.5,433.7,580.0
9305,580.6,642.5,638.3,534.4,520.0
9306,519.4,603.4,489.0,470.3,300.0
9307,583.3,714.6,662.3,755.1,640.0
9308,572.3,673.0,728.0,408.4,700.0
9309,658.3,675.8,605.7,750.6,880.0
9310,415.8,667.5,618.9,642.9,620.0
9311,380.4,540.1,533.2,444.9,560.0
9312,472.8,545.7,539.5,482.7,520.0
9313,499.4,598.5,450.4,467.9,400.0
9314,426.6,401.0,490.0,413.3,380.0
9315,366.3,584.3,442.3,473.1,360.0
9316,456.8,564.3,427.2,523.3,380.0
9317,416.8,539.5,442.5,395.3,360.0
9318,394.9,522.7,388.9,456.7,320.0
9319,417.1,601.9,465.4,438.6,560.0
9320,479.8,659.5,611.7,560.7,600.0
9321,416.8,648.3,560.0,489.7,620.0
9322,641.9,668.2,643.4,699.2,520.0
9323,467.5,597.2,524.3,465.8,540.0
9324,417.1,495.6,394.4,384.1,280.0
9325,411.9,507.2,410.0,376.1,580.0
9326,597.2,645.0,597.9,485.5,640.0
9327,431.5,520.4,514.6,535.4,340.0
9328,511.5,602.7,563.9,561.4,300.0
9329,379.0,515.0,412.7,441.8,340.0
9330,574.7,654.2,572.5,655.2,600.0
9331,498.8,586.6,496.4,444.6,360.0
9332,504.6,597.1,575.1,418.5,700.0
9333,445.7,0.0,497.7,489.4,400.0
9334,436.7,578.1,439.6,487.1,340.0
9335,755.0,745.0,673.4,789.2,840.0
9336,439.8,567.2,507.7,442.1,320.0
9337,412.8,581.0,506.5,459.3,580.0
9338,574.5,612.2,550.1,437.5,360.0
9339,483.8,677.5,600.4,696.0,620.0
9340,540.7,630.1,546.3,525.1,540.0
9341,522.2,651.7,591.4,623.6,440.0
9342,432.6,679.7,616.1,509.5,700.0
9343,445.1,444.8,475.0,420.4,480.0
9344,432.7,423.8,443.6,592.5,160.0
9345,572.8,646.5,591.6,625.7,620.0
9346,487.7,634.2,590.4,568.5,660.0
9347,466.1,494.1,454.8,420.8,620.0
9348,473.8,583.9,563.7,503.6,460.0
9349,401.4,559.5,559.6,457.1,540.0
9350,613.4,630.0,621.0,779.7,460.0
9351,547.6,641.0,431.1,525.6,320.0
9352,539.5,650.0,602.5,576.9,620.0
9353,473.6,478.1,453.5,455.9,260.0
9354,474.4,586.0,488.2,551.3,620.0
9355,478.0,627.5,613.8,670.4,720.0
9356,512.5,630.8,591.7,594.3,540.0
9357,552.4,577.9,478.5,402.3,520.0
9358,437.2,481.3,473.3,541.9,320.0
9359,443.0,599.7,503.4,485.0,500.0
9360,462.0,555.3,519.2,477.9,540.0
9361,431.7,503.6,476.8,505.8,400.0
9362,628.8,641.4,625.7,602.3,660.0
9363,498.2,607.0,551.0,596.8,800.0
9364,506.8,605.3,522.8,672.8,620.0
9365,560.8,592.3,553.7,558.5,360.0
9366,390.6,466.7,387.9,448.6,420.0
9367,418.4,445.3,489.2,385.7,460.0
9368,405.3,597.2,478.9,491.1,380.0
9369,564.7,501.3,579.4,700.9,440.0
9370,402.9,614.2,525.8,449.3,600.0
9371,547.9,614.9,601.8,602.6,560.0
9372,497.0,436.4,507.8,541.5,380.0
9373,385.1,455.9,476.6,426.9,420.0
9374,634.9,549.2,460.3,539.4,760.0
9375,456.8,507.9,474.6,446.6,340.0
9376,496.8,596.1,512.7,592.6,620.0
9377,411.6,598.2,517.4,480.6,300.0
9378,618.6,649.0,650.7,726.6,740.0
9379,521.5,539.2,522.8,504.1,600.0
9380,567.1,643.1,608.4,677.5,600.0
9381,483.9,616.3,601.7,548.0,520.0
9382,431.0,532.9,468.7,399.7,400.0
9383,554.0,631.1,600.7,474.6,540.0
9384,690.9,679.1,629.8,737.0,440.0
9385,416.3,490.0,479.2,523.1,580.0
9386,458.2,503.6,433.6,530.1,520.0
9387,397.5,457.0,354.7,430.2,320.0
9388,536.6,614.7,563.9,397.3,400.0
9389,426.1,578.0,494.4,465.3,280.0
9390,569.7,640.4,638.4,622.9,560.0
9391,489.8,637.1,610.6,480.4,300.0
9392,486.0,645.9,583.4,617.7,720.0
9393,482.3,651.6,653.9,633.6,580.0
9394,589.8,632.2,594.5,664.8,860.0
9395,509.8,620.3,526.3,458.5,480.0
9396,379.2,613.8,586.6,414.7,560.0
9397,427.8,574.1,530.2,520.8,360.0
9398,418.6,627.1,594.7,554.4,280.0
9399,438.1,622.1,572.7,545.3,660.0
9400,528.7,630.9,548.7,485.2,380.0
9401,636.0,667.1,641.8,672.8,640.0
9402,440.8,580.4,522.4,548.8,380.0
9403,470.8,442.8,499.7,553.1,560.0
9404,509.2,592.7,614.0,478.2,360.0
9405,469.4,654.5,609.4,656.3,500.0
9406,550.6,654.9,565.4,686.4,380.0
9407,484.2,545.5,531.9,535.2,600.0
9408,388.1,455.1,390.0,490.6,380.0
9409,640.9,662.0,602.5,690.4,940.0
9410,480.4,663.9,634.7,512.2,580.0
9411,481.8,596.1,560.5,500.3,360.0
9412,417.4,541.8,428.7,421.4,780.0
9413,602.8,585.1,572.3,601.1,840.0
9414,403.0,399.5,503.8,386.9,380.0
9415,439.0,642.2,629.1,528.4,720.0
9416,449.0,432.2,479.1,504.9,400.0
9417,382.7,415.5,377.6,465.9,560.0
9418,468.2,657.6,596.8,479.0,660.0
9419,380.4,426.8,478.4,455.1,360.0
9420,659.2,666.4,612.3,746.7,900.0
9421,440.3,481.7,509.5,512.7,240.0
9422,419.7,476.7,462.6,389.8,360.0
9423,372.6,527.5,505.5,405.2,520.0
9424,523.8,571.9,571.7,600.2,500.0
9425,529.2,604.0,472.7,621.7,360.0
9426,427.0,502.9,501.3,467.4,500.0
9427,448.3,540.3,412.2,451.2,620.0
9428,463.4,636.0,555.8,388.1,380.0
9429,508.7,566.1,501.8,464.0,600.0
9430,399.9,542.5,523.4,471.4,300.0
9431,493.8,563.0,544.4,478.6,620.0
9432,588.3,692.9,596.7,668.3,940.0
9433,366.1,601.7,431.2,509.4,280.0
9434,600.3,662.1,631.8,708.9,700.0
9435,404.8,447.5,491.6,498.4,320.0
9436,487.1,620.4,555.8,419.6,500.0
9437,477.3,531.4,502.7,614.4,540.0
9438,395.4,557.4,489.5,504.5,360.0
9439,470.6,434.1,522.2,458.6,320.0
9440,404.8,542.2,386.9,486.5,560.0
9441,390.9,470.7,501.3,455.2,360.0
9442,434.9,580.4,436.1,448.6,420.0
9443,394.2,440.2,357.1,500.5,420.0
9444,488.7,617.2,561.4,460.5,500.0
9445,541.5,589.0,501.8,460.9,360.0
9446,617.1,671.7,608.1,542.5,600.0
9447,437.8,580.7,524.5,551.9,420.0
9448,501.0,634.8,595.9,458.4,560.0
9449,412.1,417.5,370.2,555.2,400.0
9450,529.1,584.0,565.3,493.6,380.0
9451,508.6,406.4,504.4,426.1,0.0
9452,386.2,467.1,457.9,544.0,440.0
9453,549.5,629.2,494.7,586.9,360.0
9454,663.0,670.4,598.5,777.4,920.0
9455,404.6,592.1,582.1,399.0,520.0
9456,447.5,403.2,379.7,427.1,300.0
9457,614.1,616.6,532.1,670.1,660.0
9458,425.1,405.4,480.3,510.1,500.0
9459,407.5,554.3,395.6,462.1,340.0
9460,582.1,662.0,679.2,536.0,660.0
9461,487.5,594.6,512.1,611.7,640.0
9462,551.2,624.0,585.1,451.0,660.0
9463,377.6,577.8,478.4,498.5,320.0
9464,467.2,580.3,509.2,520.0,540.0
9465,509.1,637.7,643.8,660.5,700.0
9466,475.9,454.4,511.1,464.3,380.0
9467,545.2,619.2,573.2,604.4,760.0
9468,466.0,606.3,403.5,393.3,280.0
9469,472.3,511.4,423.8,515.7,300.0
9470,503.0,506.3,594.1,600.2,600.0
9471,535.6,555.3,503.1,439.2,700.0
9472,465.5,445.3,431.1,432.2,280.0
9473,393.7,618.8,548.3,423.3,460.0
9474,427.1,576.5,507.9,535.6,340.0
9475,532.0,673.6,615.8,730.7,880.0
9476,653.3,671.7,610.6,779.4,700.0
9477,373.4,515.1,489.0,484.0,340.0
9478,633.3,666.2,617.2,688.7,780.0
9479,456.2,434.0,490.0,461.9,480.0
9480,461.1,634.1,563.2,533.9,560.0
9481,403.6,540.5,511.9,505.6,360.0
9482,538.6,586.7,530.4,621.6,640.0
9483,504.4,403.1,445.8,370.6,300.0
9484,581.0,664.1,609.3,723.5,640.0
9485,618.2,635.9,580.2,743.5,800.0
9486,551.0,651.2,568.6,440.8,460.0
9487,496.2,511.9,466.5,462.5,320.0
9488,432.5,428.5,470.6,434.0,360.0
9489,457.7,489.2,434.9,423.3,300.0
9490,610.5,622.6,572.2,562.3,680.0
9491,440.6,552.7,476.2,400.2,360.0
9492,509.0,552.1,549.3,575.9,600.0
9493,416.1,400.6,454.0,546.6,300.0
9494,556.5,670.3,615.3,546.9,620.0
9495,546.9,686.8,664.3,669.9,920.0
9496,533.5,621.1,530.0,495.5,480.0
9497,443.0,510.6,447.3,524.9,400.0
9498,419.6,473.3,553.6,398.8,560.0
9499,435.5,511.7,495.5,479.9,480.0
9500,621.0,673.6,606.5,692.2,700.0
9501,477.4,438.3,492.3,460.4,300.0
9502,467.5,586.9,569.2,473.6,400.0
9503,464.0,449.9,462.0,616.8,400.0
9504,569.3,576.1,508.4,534.9,400.0
9505,406.0,589.1,555.8,614.7,340.0
9506,572.6,662.1,582.4,536.2,720.0
9507,505.0,653.0,567.1,522.8,460.0
9508,526.3,604.3,542.3,427.0,380.0
9509,378.4,472.6,550.8,473.8,220.0
9510,463.6,430.3,507.5,381.0,560.0
9511,551.4,578.4,523.5,565.6,480.0
9512,413.8,547.4,553.7,392.6,400.0
9513,731.0,764.2,676.6,762.5,820.0
9514,381.0,464.1,449.6,592.3,440.0
9515,433.9,468.5,575.1,629.4,580.0
9516,399.9,496.4,558.7,473.5,600.0
9517,608.4,661.2,629.4,527.1,480.0
9518,524.7,621.0,554.0,396.6,580.0
9519,443.8,501.8,488.3,381.5,520.0
9520,377.0,454.4,449.1,450.8,360.0
9521,391.7,488.4,466.6,387.0,480.0
9522,563.2,592.5,536.4,432.0,580.0
9523,425.1,635.8,539.6,464.1,480.0
9524,497.8,599.8,611.5,584.4,740.0
9525,546.9,395.1,510.0,494.9,360.0
9526,392.5,462.6,531.8,483.6,360.0
9527,469.6,555.2,532.5,459.2,580.0
9528,501.4,588.5,557.8,494.0,580.0
9529,409.7,493.1,465.9,371.1,400.0
9530,462.5,616.6,563.0,463.6,360.0
9531,419.7,664.9,608.7,668.6,600.0
9532,461.6,564.4,505.9,479.5,460.0
9533,558.9,593.1,497.1,648.9,580.0
9534,566.2,649.0,579.8,758.8,680.0
9535,641.2,709.2,680.3,719.0,780.0
9536,529.9,589.7,535.4,459.5,340.0
9537,540.1,639.3,609.7,628.1,840.0
9538,486.4,546.4,450.1,522.4,280.0
9539,404.9,581.9,516.6,463.2,380.0
9540,524.2,618.8,585.0,497.4,560.0
9541,407.6,627.0,523.7,552.8,640.0
9542,401.4,501.6,449.6,493.3,300.0
9543,456.1,505.3,531.8,538.1,560.0
9544,419.0,503.1,415.2,495.6,620.0
9545,628.5,620.1,516.4,654.2,480.0
9546,563.4,460.3,479.9,392.7,580.0
9547,556.8,622.6,580.8,652.8,620.0
9548,413.3,648.0,575.0,474.7,920.0
9549,462.6,583.6,522.7,521.8,520.0
9550,498.7,503.8,417.4,432.3,480.0
9551,499.3,445.3,493.3,470.6,380.0
9552,450.7,625.7,561.8,611.6,620.0
9553,446.1,620.8,436.2,436.6,380.0
9554,366.7,617.8,443.4,533.2,680.0
9555,580.7,667.3,653.3,747.8,520.0
9556,448.3,571.2,549.3,525.4,480.0
9557,594.9,655.8,603.0,610.9,720.0
9558,480.5,540.0,563.8,631.4,580.0
9559,405.1,491.7,397.0,456.2,280.0
9560,496.4,493.5,500.8,392.9,360.0
9561,428.5,451.5,549.4,405.0,440.0
9562,404.9,534.1,445.7,610.5,340.0
9563,457.6,533.0,432.9,461.7,0.0
9564,411.7,477.7,454.0,481.6,560.0
9565,531.5,658.0,624.1,622.1,740.0
9566,524.2,614.8,578.5,389.8,320.0
9567,401.8,479.1,475.7,462.2,340.0
9568,440.2,528.0,508.5,461.3,400.0
